customer_id,age,income_proxy,employment_type,credit_score_band,acquisition_channel,loan_product,loan_amount,tenure_months,interest_rate,origination_risk_grade,repayment_behavior,delinquency_status,partial_payment_flag,cashflow_volatility,acquisition_cost,approval_turnaround_days,origination_date,default_indicator,customer_lifetime_value
167,24,High,Salaried,Good,Direct mail,SME working capital,873973.5565043575,24,0.16999999999999998,C,On time,0,0,Low,15,4.109360942224264,2028-08-01,0,163095.99672194244
168,58,Medium,Salaried,Fair,Partner referral,BNPL,13092.042387537607,3,0.17,D,Late 15-30 days,0,1,Low,25,5.003002420925001,2027-05-31,0,372.6805187106729
169,38,Medium,Salaried,Good,Digital ad,Personal loan,148392.96540068492,12,0.15,C,On time,0,0,Medium,8,1.8840816000104583,2062-10-02,0,12331.418050824635
170,23,High,Salaried,Fair,Partner referral,Personal loan,438634.1914901712,3,0.19,D,On time,0,0,Low,25,2.0861972832540614,2025-01-06,0,13962.814202158188
171,23,Medium,Salaried,Excellent,Digital ad,SME working capital,282089.05340221984,24,0.15,A,On time,0,0,Low,8,1.0082443315144067,2039-04-30,0,46172.210202845105
172,49,Low,Self-employed,Poor,Direct mail,Personal loan,11097.843238065841,6,0.24,E,On time,0,0,Medium,15,3.357017202813671,2055-07-07,0,789.6656374007835
173,44,High,Self-employed,Good,Partner referral,SME working capital,286293.145890337,12,0.15,C,On time,0,0,High,25,6.0733528988338055,2043-01-04,0,23790.888318235462
174,58,Medium,Salaried,Good,Direct mail,Personal loan,105148.68749052002,24,0.16999999999999998,C,On time,0,0,Medium,15,4.214882180457255,2047-10-14,0,19622.252713071517
175,53,Low,Self-employed,Good,App store,Personal loan,34764.13836766167,12,0.15,C,On time,0,0,High,5,1.5126975154415307,2039-11-30,0,2888.8911427223866
176,54,Low,Salaried,Excellent,Digital ad,SME working capital,31801.439862948042,24,0.15,A,On time,0,0,Medium,8,1.4993169501547254,2060-02-11,0,5205.245465557018
177,22,Medium,Salaried,Fair,App store,BNPL,25911.02735219711,3,0.17,D,Late 15-30 days,0,0,Medium,5,0.5620750604263696,2030-11-04,0,737.5881339290063
178,40,Medium,Salaried,Good,App store,Personal loan,134216.33985941613,12,0.15,C,On time,0,0,Medium,5,0.9590488177304011,2050-07-14,0,11153.344038843352
179,23,Low,Business,Fair,Partner referral,BNPL,13664.568331329692,6,0.17,D,On time,0,0,High,25,6.530122112448217,2026-11-19,0,685.4764248198007
180,47,Low,Salaried,Fair,Direct mail,SME working capital,68618.4563415309,3,0.19,D,On time,0,0,High,15,5.674600689083514,2039-03-12,0,2184.295650735119
181,53,Medium,Salaried,Good,Digital ad,BNPL,16300.601170267888,3,0.13,C,On time,0,0,Low,8,1.8716766432785796,2034-05-11,0,354.4481798179804
182,27,High,Salaried,Poor,App store,Personal loan,114265.0403676508,6,0.24,E,Late 15-30 days,0,1,High,5,1.3899185283215323,2058-11-22,0,8130.514551246539
183,53,Medium,Self-employed,Fair,Partner referral,BNPL,4531.579473512697,6,0.17,D,Late 15-30 days,0,1,Medium,25,5.322853084769209,2060-06-20,0,227.3244804351607
184,25,Low,Self-employed,Good,App store,Personal loan,40089.938306727265,24,0.16999999999999998,C,Late 1-15 days,0,0,Medium,5,1.9052532587887274,2025-10-07,0,7481.357299652191
185,32,Low,Salaried,Fair,Digital ad,BNPL,15672.791447963007,3,0.17,D,On time,0,0,High,8,1.7218073422571822,2046-08-22,0,446.14460246715134
186,38,Low,Salaried,Good,Direct mail,BNPL,19105.24365358331,3,0.13,C,Late 15-30 days,0,1,High,15,3.5532272317604408,2043-10-11,0,415.43368660190026
187,59,Low,Self-employed,Good,Digital ad,BNPL,19160.275874780036,3,0.13,C,On time,0,0,Medium,8,1.4030775520649257,2034-06-21,0,416.6303339175902
188,45,Medium,Self-employed,Excellent,Digital ad,BNPL,12629.352561186384,3,0.11,A,On time,0,0,Low,8,0.5722690572256326,2063-12-10,0,232.2423752105624
189,26,Medium,Salaried,Poor,App store,BNPL,2823.553361083001,3,0.22,E,Default,2,1,Low,5,1.8491972305709194,2051-10-29,1,-1872.3301419220156
190,55,Medium,Self-employed,Fair,Partner referral,BNPL,24033.471226547008,3,0.17,D,On time,0,0,Medium,25,6.4104603824672095,2049-11-24,0,684.1412713155878
191,27,Medium,Business,Poor,Direct mail,BNPL,15116.32151916346,3,0.22,E,Default,1,1,High,15,3.328216502908374,2037-02-01,1,-10023.80362468459
192,43,Low,Salaried,Excellent,Partner referral,Personal loan,11250.810639270843,12,0.13,A,On time,0,0,High,25,3.2050833598316917,2047-06-21,0,807.8904309104291
193,32,Medium,Salaried,Fair,App store,BNPL,2590.1069695623323,6,0.17,D,On time,0,0,Medium,5,1.5214354211260228,2049-04-29,0,129.9314564753372
194,37,Medium,Salaried,Fair,Direct mail,Personal loan,27190.122485222586,6,0.19,D,On time,0,0,Low,15,2.0055470803511177,2046-10-27,0,1526.5084057526474
195,54,Medium,Self-employed,Fair,Digital ad,BNPL,2933.7209638583136,3,0.17,D,Default,2,1,Medium,8,1.1135847551161713,2033-05-28,1,-1970.092826953989
196,30,Low,Salaried,Poor,Direct mail,BNPL,6340.660815465532,3,0.22,E,On time,0,0,Low,15,3.4935619457657885,2051-06-04,0,233.89873005383288
197,27,Medium,Salaried,Fair,Digital ad,BNPL,8481.049314050848,3,0.17,D,On time,0,0,Medium,8,0.5924350185503291,2033-04-03,0,241.4231304796249
198,37,Low,Self-employed,Poor,Direct mail,BNPL,8920.016114291495,3,0.22,E,Default,1,1,High,15,3.507010744193,2047-11-04,1,-5914.963487997318
199,50,Low,Self-employed,Poor,Digital ad,Personal loan,33445.77504847271,6,0.24,E,On time,0,0,High,8,1.0016181568665872,2054-02-08,0,2379.829909781496
200,24,High,Salaried,Excellent,Partner referral,BNPL,8763.797271288211,6,0.11,A,On time,0,0,Low,25,6.111643106726157,2045-01-13,0,283.3097751892619
201,41,High,Salaried,Excellent,Direct mail,Personal loan,369582.88018329703,24,0.15,A,On time,0,0,Medium,15,6.072953587742509,2026-10-17,0,60493.16067172791
202,57,Low,Salaried,Fair,Partner referral,SME working capital,85867.80023343055,6,0.19,D,On time,0,0,High,25,6.3446501518519085,2050-11-17,0,4820.791775066842
203,40,Low,Self-employed,Fair,Partner referral,BNPL,12774.110923704056,3,0.17,D,On time,0,0,High,25,2.6113499273541416,2036-05-04,0,363.63022240482496
204,47,Medium,Self-employed,Good,Direct mail,BNPL,22113.891444299512,6,0.13,C,On time,0,0,Low,15,2.9725053794958702,2025-01-05,0,846.0134597469623
205,24,Low,Salaried,Good,Digital ad,BNPL,4915.589714708138,3,0.13,C,On time,0,0,High,8,0.742255856689247,2038-08-22,0,106.88696747505583
206,40,Medium,Salaried,Excellent,Partner referral,SME working capital,165179.1994977122,12,0.13,A,Late 1-15 days,0,0,Medium,25,5.055375908381786,2037-11-05,0,11861.073742886772
207,41,Low,Self-employed,Poor,Digital ad,Personal loan,35718.69375786047,3,0.24,E,On time,0,0,High,8,0.9136022274367199,2033-12-26,0,1438.1781203824066
208,53,Low,Salaried,Good,Partner referral,SME working capital,94542.80326082245,24,0.16999999999999998,C,Default,1,1,Low,25,6.046618686547131,2030-10-29,1,-48536.9196344845
209,28,Medium,Self-employed,Fair,Digital ad,SME working capital,244277.0287470368,3,0.19,D,Default,2,1,Medium,8,1.9131055142287967,2050-02-04,1,-163217.97644953668
210,54,High,Salaried,Good,Partner referral,Personal loan,245534.6582296886,6,0.15,C,Default,1,1,Medium,25,2.1055477887736327,2035-06-03,1,-161020.92632344042
211,60,Low,Business,Poor,Digital ad,Personal loan,19116.05957676922,6,0.24,E,Default,1,1,Medium,8,1.2010287110737201,2035-07-17,1,-12021.04089296257
212,39,Medium,Salaried,Good,Direct mail,BNPL,12963.390533333635,6,0.13,C,On time,0,0,High,15,6.875357515763963,2043-12-17,0,495.9417885712628
213,22,Low,Salaried,Fair,Digital ad,SME working capital,72231.95139746364,6,0.19,D,On time,0,0,Low,8,1.3347255364792638,2039-06-04,0,4055.24767430051
214,32,Low,Salaried,Poor,Digital ad,BNPL,11155.742435246164,6,0.22,E,On time,0,0,Low,8,1.6905424165033904,2025-06-03,0,726.6618038154866
215,49,High,Self-employed,Excellent,Partner referral,Personal loan,287999.18110472756,24,0.15,A,On time,0,0,High,25,4.679807339307244,2047-09-18,0,47139.57726411411
216,46,Medium,Salaried,Fair,Digital ad,SME working capital,283725.1932894107,6,0.19,D,On time,0,0,High,8,1.6170901357687504,2031-11-08,0,15928.905532347912
217,44,Medium,Salaried,Poor,Digital ad,Personal loan,54722.329024465376,6,0.24,E,On time,0,0,Low,8,0.7410549733992393,2038-05-03,0,3893.7604273360557
218,52,Medium,Business,Fair,Direct mail,BNPL,22062.28121891822,6,0.17,D,On time,0,0,Medium,15,5.336012574637623,2029-08-14,0,1106.7436077464045
219,51,High,Business,Good,Partner referral,Personal loan,404583.59446972056,6,0.15,C,On time,0,0,Low,25,6.053591215039098,2037-09-02,0,17883.752502809453
220,56,High,Business,Fair,Digital ad,BNPL,26182.891370906415,6,0.17,D,On time,0,0,Medium,8,1.599607495640433,2053-02-21,0,1313.4520120349553
221,28,Low,Salaried,Poor,Digital ad,SME working capital,21909.60076436909,3,0.24,E,Default,2,1,High,8,0.9666046571213909,2036-07-19,1,-14454.551980428758
222,37,Low,Business,Excellent,Partner referral,BNPL,5185.31868413446,6,0.11,A,On time,0,0,Medium,25,3.6702338357294524,2039-03-31,0,167.62727676274426
223,47,Medium,Salaried,Excellent,Direct mail,Personal loan,144354.6940559425,24,0.15,A,Late 15-30 days,0,1,Medium,15,6.880402190237069,2030-12-29,0,23627.91181483658
224,23,Medium,Salaried,Poor,Digital ad,BNPL,5521.878988819944,3,0.22,E,Default,1,1,Medium,8,1.8841594153970393,2052-09-03,1,-3661.620358698624
225,22,High,Salaried,Good,Digital ad,BNPL,15660.348986015286,6,0.13,C,On time,0,0,Low,8,1.2756764566326144,2038-04-30,0,599.1196103985076
226,33,Medium,Salaried,Fair,Digital ad,BNPL,6674.586631176625,3,0.17,D,On time,0,0,Low,8,1.5401490473778852,2033-02-15,0,190.00002705873248
227,26,High,Salaried,Good,App store,Personal loan,424755.17532016174,12,0.15,C,Late 15-30 days,0,1,Low,5,1.7160839470442892,2056-04-24,0,35297.0480910684
228,58,Low,Salaried,Fair,Digital ad,BNPL,4702.091479116198,6,0.17,D,Default,1,1,Low,8,1.3825080389951439,2050-04-04,1,-3055.5859031105792
229,53,High,Self-employed,Poor,Digital ad,SME working capital,268493.4591714838,3,0.24,E,On time,0,0,High,8,0.611515506936573,2061-07-24,0,10810.625412673166
230,30,Medium,Salaried,Fair,Partner referral,SME working capital,213793.39151871213,6,0.19,D,Late 1-15 days,0,0,Low,25,4.377415993509896,2041-11-02,0,12002.792904851784
231,56,High,Salaried,Fair,Direct mail,BNPL,8669.021455394075,6,0.17,D,On time,0,0,Low,15,6.2220128717730745,2048-01-28,0,434.8772452844405
232,40,Low,Salaried,Fair,Digital ad,SME working capital,72924.49134172942,6,0.19,D,Late 1-15 days,0,0,High,8,0.9872552544232356,2050-12-21,0,4094.128265839434
233,37,Medium,Business,Excellent,Partner referral,Personal loan,110599.69693907819,6,0.13,A,On time,0,0,Low,25,4.512915264433327,2035-01-19,0,4231.2241827756225
234,24,Medium,Salaried,Excellent,Direct mail,Personal loan,98256.07391692037,24,0.15,A,On time,0,0,High,15,3.026957537362162,2052-07-31,0,16082.510270718078
235,41,Medium,Salaried,Excellent,Digital ad,SME working capital,304524.46601248207,24,0.15,A,On time,0,0,High,8,1.7354725383612506,2039-03-29,0,49844.42851310887
236,45,Medium,Salaried,Excellent,App store,BNPL,21525.835044879645,6,0.11,A,On time,0,0,Low,5,0.8028467420949102,2027-03-03,0,695.8718120175727
237,54,High,Business,Poor,Partner referral,BNPL,7250.471523528196,3,0.22,E,On time,0,0,Medium,25,5.710442450380267,2053-12-15,0,267.46046366465544
238,45,Medium,Salaried,Good,Partner referral,BNPL,4195.407878925316,3,0.13,C,On time,0,0,High,25,5.195569906618019,2030-01-06,0,91.22698425328326
239,32,Medium,Salaried,Fair,App store,Personal loan,118470.33341101487,6,0.19,D,On time,0,0,Low,5,1.903162724323739,2028-10-29,0,6651.163851230172
240,29,Low,Salaried,Good,Digital ad,Personal loan,38300.968827073695,24,0.16999999999999998,C,On time,0,0,Medium,8,1.3853788175551618,2025-12-22,0,7147.509944411548
241,57,High,Business,Excellent,Direct mail,Personal loan,440129.146490985,24,0.15,A,On time,0,0,High,15,5.4698797217536885,2028-05-16,0,72040.14201573649
242,59,Medium,Salaried,Fair,Direct mail,Personal loan,50293.21655221502,6,0.19,D,Late 1-15 days,0,0,Low,15,6.968223162185294,2038-05-22,0,2823.5627794990287
243,41,Medium,Self-employed,Good,Partner referral,Personal loan,52893.494860369494,6,0.15,C,On time,0,0,High,25,3.6370037009454053,2064-01-16,0,2338.0438159666082
244,56,Low,Salaried,Poor,Digital ad,Personal loan,30950.205703511263,6,0.24,E,Default,1,1,High,8,0.8613907653290023,2058-02-23,1,-19462.886005003376
245,46,Medium,Business,Fair,Partner referral,Personal loan,44452.414872971516,6,0.19,D,Late 15-30 days,0,0,Medium,25,3.7252243906132207,2031-05-24,0,2495.648373650176
246,56,Low,Salaried,Excellent,Digital ad,SME working capital,43707.02431441656,12,0.13,A,On time,0,0,High,8,1.5392756508571783,2057-10-31,0,3138.483780354072
247,46,Low,Self-employed,Good,Partner referral,Personal loan,41559.3808800683,12,0.15,C,Default,1,1,High,25,4.373689411717905,2059-05-18,1,-25637.992531981392
248,50,Medium,Salaried,Fair,Direct mail,Personal loan,66776.52743918053,3,0.19,D,On time,0,0,High,15,5.119097903342492,2032-11-24,0,2125.662485477922
249,39,Low,Salaried,Poor,Partner referral,Personal loan,5509.792407507198,6,0.24,E,Default,1,1,High,25,6.850186659377938,2054-02-20,1,-3464.806100670918
250,39,Low,Salaried,Poor,Partner referral,Personal loan,34287.184624260015,3,0.24,E,On time,0,0,Medium,25,4.692000812800671,2056-11-06,0,1380.5398111813993
251,23,Medium,Self-employed,Excellent,Digital ad,BNPL,7056.413053462835,3,0.11,A,Late 1-15 days,0,0,High,8,1.4952003769974762,2045-09-12,0,129.76105624286083
252,56,Low,Business,Good,Digital ad,Personal loan,13812.45791018485,24,0.16999999999999998,C,On time,0,0,High,8,0.7395356780333711,2047-10-30,0,2577.6026897791453
253,37,Medium,Salaried,Good,Direct mail,Personal loan,27066.203332966907,12,0.15,C,On time,0,0,Medium,15,3.6209998324610178,2026-09-08,0,2249.1946801266495
254,57,Low,Business,Fair,Digital ad,SME working capital,66242.56305911351,6,0.19,D,On time,0,0,Medium,8,1.7165334663224618,2047-01-04,0,3718.9913132349175
255,54,Medium,Salaried,Good,Digital ad,Personal loan,95238.01643225715,24,0.16999999999999998,C,On time,0,0,Low,8,0.5025559278004412,2053-08-24,0,17772.77939388348
256,25,Medium,Business,Fair,App store,SME working capital,101519.88186027305,3,0.19,D,On time,0,0,Medium,5,1.4160552909625497,2032-10-10,0,3231.629626099966
257,54,Medium,Salaried,Excellent,Partner referral,Personal loan,31303.829853763862,24,0.15,A,On time,0,0,Medium,25,5.81537287155116,2026-01-26,0,5123.796881622315
258,35,Low,Salaried,Fair,Partner referral,Personal loan,27087.62333442017,3,0.19,D,On time,0,0,High,25,3.6404874430838134,2027-03-14,0,862.26623262457
259,42,Low,Salaried,Poor,Digital ad,Personal loan,40158.068790099605,3,0.24,E,On time,0,0,Medium,8,0.944525081352432,2031-01-22,0,1616.9251955923828
260,41,Low,Self-employed,Poor,Digital ad,Personal loan,47918.39771798327,6,0.24,E,Default,1,1,High,8,0.8201322792900919,2055-05-21,1,-30133.250850145923
261,29,Medium,Self-employed,Good,Partner referral,Personal loan,34394.25081791847,24,0.16999999999999998,C,On time,0,0,High,25,5.802056310329265,2048-08-17,0,6418.460349177534
262,28,High,Salaried,Good,Partner referral,Personal loan,383268.82137039356,24,0.16999999999999998,C,On time,0,0,Low,25,6.913874388671324,2042-03-14,0,71523.4573959753
263,24,Low,Salaried,Fair,App store,SME working capital,35315.75670998193,6,0.19,D,Late 1-15 days,0,0,Medium,5,1.555915944570113,2041-11-10,0,1982.6979265209957
264,38,Low,Salaried,Good,Partner referral,SME working capital,22718.065625436106,6,0.15,C,On time,0,0,High,25,5.867310163378554,2054-01-14,0,1004.2035034079709
265,54,Low,Salaried,Good,Digital ad,Personal loan,20064.712213788975,6,0.15,C,On time,0,0,High,8,0.9743568047242678,2057-02-15,0,886.9176906241482
266,33,Medium,Salaried,Good,Digital ad,SME working capital,232817.36443561225,12,0.15,C,On time,0,0,Low,8,1.5607421877498284,2063-11-29,0,19347.06434765723
267,43,Medium,Salaried,Good,Digital ad,BNPL,18837.8564113328,3,0.13,C,On time,0,0,Low,8,1.4375982615661482,2034-08-16,0,409.6194886878329
268,43,Medium,Salaried,Fair,Digital ad,Personal loan,31150.240585160434,6,0.19,D,Default,2,1,Low,8,0.7137948589395082,2027-06-21,1,-20056.330973506316
269,51,High,Self-employed,Good,Partner referral,Personal loan,471118.8490261751,12,0.15,C,On time,0,0,High,25,5.284125442143045,2034-02-14,0,39149.85769897071
270,59,Medium,Self-employed,Fair,Digital ad,BNPL,3528.47695285444,6,0.17,D,Default,2,1,High,8,1.9015898618745632,2048-09-01,1,-2292.9295366705824
271,59,Low,Salaried,Good,Digital ad,Personal loan,14773.634212534405,6,0.15,C,On time,0,0,Low,8,1.251420862364154,2058-08-14,0,653.0369037090968
272,29,Low,Self-employed,Good,App store,BNPL,14110.13055298777,3,0.13,C,On time,0,0,High,5,1.8094599787257708,2055-07-19,0,306.81752404462713
273,48,Medium,Salaried,Fair,Partner referral,Personal loan,143206.5426715862,3,0.19,D,On time,0,0,High,25,6.49533755703654,2057-02-10,0,4558.619429697632
274,48,Medium,Self-employed,Good,Digital ad,Personal loan,148904.0583017636,6,0.15,C,On time,0,0,High,8,0.6194337706048877,2038-10-16,0,6581.985433252528
275,55,Medium,Salaried,Good,Digital ad,Personal loan,25043.971046702616,12,0.15,C,Late 15-30 days,0,0,Medium,8,1.749300096143104,2031-04-03,0,2081.147686453689
276,42,Medium,Self-employed,Excellent,Direct mail,SME working capital,136741.82584171707,24,0.15,A,On time,0,0,Low,15,4.663052882993176,2051-09-02,0,22381.840947518707
277,51,Medium,Salaried,Good,Direct mail,Personal loan,87668.81704079476,12,0.15,C,On time,0,0,High,15,5.216336333995381,2033-03-17,0,7285.256615987208
278,54,High,Salaried,Excellent,Partner referral,Personal loan,377758.2417261963,24,0.15,A,On time,0,0,Low,25,2.575838118047667,2059-06-18,0,61831.30019571987
279,49,Medium,Self-employed,Good,Digital ad,BNPL,20388.89550353295,3,0.13,C,On time,0,0,High,8,0.6815845564460687,2033-07-19,0,443.34603517003416
280,54,Medium,Salaried,Poor,Direct mail,SME working capital,144165.4847485589,6,0.24,E,Default,2,1,Medium,15,5.597646743823308,2039-11-14,1,-90657.76241994186
281,26,Low,Salaried,Poor,App store,SME working capital,35801.08875054815,3,0.24,E,On time,0,0,Medium,5,1.7427457874748389,2023-04-10,0,1441.4956738325927
282,40,Medium,Self-employed,Poor,Digital ad,BNPL,2399.669227291356,3,0.22,E,Default,1,1,High,8,1.973015764060725,2056-01-09,1,-1591.2477826085765
283,25,High,Self-employed,Good,Direct mail,Personal loan,437143.95482566697,12,0.15,C,On time,0,0,High,15,6.633938315148299,2045-03-28,0,36326.55254776124
284,56,Medium,Salaried,Fair,Direct mail,SME working capital,179169.18164073705,6,0.19,D,On time,0,0,Low,15,6.064016039244365,2062-03-12,0,10058.919814541208
285,38,Medium,Salaried,Good,Digital ad,BNPL,26201.54217863249,3,0.13,C,Default,1,1,Low,8,1.956194446096491,2055-05-13,1,-17771.340480658302
286,49,Medium,Salaried,Good,Digital ad,BNPL,11063.766530094383,3,0.13,C,Default,2,1,Low,8,1.564409881598613,2045-12-04,1,-7504.060664229217
287,51,Low,Self-employed,Excellent,Partner referral,Personal loan,39021.565470521855,24,0.15,A,Late 1-15 days,0,0,High,25,6.9693893906999955,2025-11-01,0,6387.032398524265
288,50,Medium,Salaried,Fair,Digital ad,Personal loan,33707.63253816567,6,0.19,D,On time,0,0,Medium,8,1.0608818990776314,2063-01-08,0,1892.4145867859334
289,27,Low,Business,Good,Digital ad,Personal loan,41514.8338400711,6,0.15,C,Late 15-30 days,0,0,High,8,0.5790253895881239,2027-10-11,0,1835.0744413257562
290,56,High,Salaried,Good,App store,SME working capital,912809.8799852872,24,0.16999999999999998,C,On time,0,0,Low,5,1.5847517173666137,2036-05-28,0,170343.41152070637
291,58,High,Salaried,Good,Partner referral,Personal loan,205952.13635255926,12,0.15,C,On time,0,0,Low,25,3.1600833471817484,2051-09-06,0,17114.570660181198
292,45,Low,Salaried,Fair,Partner referral,Personal loan,11383.922829213296,3,0.19,D,Default,1,1,Medium,25,3.860594347567484,2033-12-24,1,-7606.367482740301
